source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,2,orangebrands,orangebrands,0,0,0,Q029::2
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,3,oracle,oracle,1,0,1,Q029::3
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,4,orangegrove-oils,orangegrove-oils,0,0,0,Q029::4
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,5,orangegrove-oils,orangegrove-oils,0,0,0,Q029::5
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,6,oracle,oracle,1,0,1,Q029::6
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,7,oracle,oracle,1,0,1,Q029::7
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,8,oracle corp,oracle corp,1,0,1,Q029::8
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,9,oracle corp,oracle corp,1,0,1,Q029::9
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,10,olay (oliver wine co.),olay (oliver wine co,0,0,0,Q029::10
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,11,orangegrove,orangegrove,0,0,0,Q029::11
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,12,oracle,oracle,1,0,1,Q029::12
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,13,orangebrands,orangebrands,0,0,0,Q029::13
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,14,orangegrove-oils,orangegrove-oils,0,0,0,Q029::14
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,15,orbitzonline,orbitzonline,0,0,0,Q029::15
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,16,oracle corp,oracle corp,1,0,1,Q029::16
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,17,oracle,oracle,1,0,1,Q029::17
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,18,oraclecorp,oraclecorp,0,0,0,Q029::18
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q029,O,Companies,19,"orangebrand

Note: OrangeBrand is a fictional company name that",orangebrand note: orangebrand is a fictional company name that,0,0,0,Q029::19
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,0,orion constellation,orion constellation,1,0,1,Q030::0
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,1,orange (orbiting satellite),orange (orbiting satellite,0,0,0,Q030::1
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,2,opticsatellite,opticsatellite,0,0,0,Q030::2
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,3,Orion constellation,orion constellation,1,0,1,Q030::3
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,4,Orion constellation,orion constellation,1,0,1,Q030::4
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,5,owl,owl,0,0,0,Q030::5
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,6,"orange

(Note: The answer 'Orion' would be valid if",orange (note: the answer 'orion' would be valid if,0,0,0,Q030::6
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,7,"owl, orbit, comet","owl, orbit, comet",1,0,1,Q030::7
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,8,asteroid,asteroid,0,0,0,Q030::8
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,9,orionconstellation,orionconstellation,0,0,0,Q030::9
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,10,orbiting asteroid,orbiting asteroid,0,0,0,Q030::10
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,11,orbiting satellite,orbiting satellite,0,0,0,Q030::11
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,12,orbiting satellite,orbiting satellite,0,0,0,Q030::12
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,13,"orange

(For clarification: Although an ""orbit"" starts with","orange (for clarification: although an ""orbit"" starts with",0,0,0,Q030::13
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,14,orion constellation,orion constellation,1,0,1,Q030::14
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,15,"owl, asteroid, octopus (though unlikely, but it fits","owl, asteroid, octopus (though unlikely, but it fits",0,0,0,Q030::15
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,16,orion constellation,orion constellation,1,0,1,Q030::16
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,17,orion constellation,orion constellation,1,0,1,Q030::17
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,18,orionconstellation,orionconstellation,0,0,0,Q030::18
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q030,O,Things in the sky,19,Orion constellation,orion constellation,1,0,1,Q030::19
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,0,pear,pear,0,0,0,Q031::0
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,1,purple peppers,purple peppers,1,0,1,Q031::1
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,2,purple peppers,purple peppers,1,0,1,Q031::2
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,3,pepper,pepper,1,0,1,Q031::3
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,4,peas,peas,1,1,0,Q031::4
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,5,pearplantpotato,pearplantpotato,0,0,0,Q031::5
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,6,purple pepper,purple pepper,0,0,0,Q031::6
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,7,purple potato,purple potato,1,0,1,Q031::7
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,8,pear,pear,0,0,0,Q031::8
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,9,"pear

However, in Scattergories, answers should be unique to","pear however, in scattergories, answers should be unique to",0,0,0,Q031::9
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,10,pearplantainpumpkin,pearplantainpumpkin,0,0,0,Q031::10
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,11,peapod,peapod,1,0,1,Q031::11
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,12,purple pepper,purple pepper,0,0,0,Q031::12
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,13,pepper,pepper,1,0,1,Q031::13
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,14,purple pepper,purple pepper,0,0,0,Q031::14
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,15,pepper,pepper,1,0,1,Q031::15
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,16,purple potato,purple potato,1,0,1,Q031::16
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,17,purple potato,purple potato,1,0,1,Q031::17
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,18,purple potato,purple potato,1,0,1,Q031::18
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q031,P,Vegetables,19,purple pepper,purple pepper,0,0,0,Q031::19
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,0,ponce de leon,ponce de leon,1,0,1,Q032::0
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,1,patton george,patton george,0,0,0,Q032::1
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,2,pyrrhus,pyrrhus,1,0,1,Q032::2
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,3,pyrrhus,pyrrhus,1,0,1,Q032::3
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,4,pyrrhus,pyrrhus,1,0,1,Q032::4
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,5,pyrrhus,pyrrhus,1,0,1,Q032::5
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,6,pyrrhus,pyrrhus,1,1,0,Q032::6
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,7,pythagoras,pythagoras,1,0,1,Q032::7
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,8,pythagoras,pythagoras,1,0,1,Q032::8
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,9,ptolemy i,ptolemy i,1,0,1,Q032::9
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,10,pyrrhus,pyrrhus,1,0,1,Q032::10
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,11,pythagoras,pythagoras,1,0,1,Q032::11
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,12,pythagoras,pythagoras,1,0,1,Q032::12
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,13,pyrrhus,pyrrhus,1,1,0,Q032::13
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,14,pythagoras,pythagoras,1,0,1,Q032::14
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,15,pythagoras,pythagoras,1,0,1,Q032::15
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,16,peter the great,peter the great,1,1,0,Q032::16
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,17,pythagoras,pythagoras,1,0,1,Q032::17
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,18,pyrrhus,pyrrhus,1,0,1,Q032::18
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q032,P,Historical figures,19,pythagoras,pythagoras,1,0,1,Q032::19
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,0,quokka,quokka,1,0,1,Q033::0
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,1,quiche,quiche,1,0,1,Q033::1
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,2,quill pen,quill pen,1,0,1,Q033::2
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,3,quicksilver,quicksilver,1,0,1,Q033::3
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,4,quokka,quokka,1,0,1,Q033::4
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,5,quiet queen queenie quickquilt qwerty,quiet queen queenie quickquilt qwerty,1,0,1,Q033::5
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,6,quicksand,quicksand,1,0,1,Q033::6
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,7,quokka,quokka,1,0,1,Q033::7
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,8,quicksand,quicksand,1,0,1,Q033::8
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,9,quiche,quiche,1,0,1,Q033::9
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,10,quiche,quiche,1,0,1,Q033::10
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,11,quadruped,quadruped,1,0,1,Q033::11
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,12,quilted clothing,quilted clothing,0,0,0,Q033::12
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,13,quill,quill,1,0,1,Q033::13
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,14,quail,quail,1,0,1,Q033::14
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,15,quartz,quartz,1,0,1,Q033::15
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,16,quince,quince,1,0,1,Q033::16
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,17,quiche,quiche,1,0,1,Q033::17
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,18,quokka,quokka,1,0,1,Q033::18
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q033,Q,Words in English,19,quinoa,quinoa,1,0,1,Q033::19
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,0,quicksilver (mercury from Harry Potter),quicksilver (mercury from harry potter,0,0,0,Q034::0
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,1,quasimodo,quasimodo,1,1,0,Q034::1
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,2,quetzalcoatl,quetzalcoatl,0,0,0,Q034::2
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,3,quorra,quorra,0,0,0,Q034::3
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,4,quasimodo,quasimodo,1,0,1,Q034::4
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,5,quasimodo,quasimodo,1,0,1,Q034::5
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,6,quidditch knuttle,quidditch knuttle,0,0,0,Q034::6
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,7,quasimodo,quasimodo,1,0,1,Q034::7
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,8,quasimodo,quasimodo,1,0,1,Q034::8
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,9,quicksilver (from Harry Potter),quicksilver (from harry potter,0,0,0,Q034::9
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,10,quorra,quorra,0,0,0,Q034::10
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,11,quasimodo,quasimodo,1,0,1,Q034::11
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,12,quorra,quorra,0,0,0,Q034::12
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,13,quasimodo,quasimodo,1,0,1,Q034::13
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,14,quicksilver (from Harry Potter),quicksilver (from harry potter,0,0,0,Q034::14
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,15,quasimodo,quasimodo,1,0,1,Q034::15
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,16,quasimodo,quasimodo,1,1,0,Q034::16
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,17,quicksilver (from Harry Potter),quicksilver (from harry potter,0,0,0,Q034::17
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,18,quorra,quorra,0,0,0,Q034::18
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q034,Q,Fictional characters,19,quixote,quixote,1,0,1,Q034::19
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,0,rollercoaster_roller_coaster,rollercoaster_roller_coaster,0,0,0,Q035::0
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,1,rolling in the deep,rolling in the deep,0,0,0,Q035::1
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,2,rolling in the deep,rolling in the deep,0,0,0,Q035::2
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,3,red red wine,red red wine,0,0,0,Q035::3
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,4,rollercoaster_time,rollercoaster_time,0,0,0,Q035::4
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,5,red red wine,red red wine,0,0,0,Q035::5
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,6,red red wine,red red wine,0,0,0,Q035::6
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,7,red red wagon,red red wagon,0,0,0,Q035::7
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,8,red red wine,red red wine,0,0,0,Q035::8
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,9,red red wine,red red wine,0,0,0,Q035::9
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,10,red red wagon,red red wagon,0,0,0,Q035::10
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,11,red red wine,red red wine,0,0,0,Q035::11
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,12,red red wine,red red wine,0,0,0,Q035::12
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,13,rolling in the deep,rolling in the deep,0,0,0,Q035::13
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,14,rolling in the deep,rolling in the deep,0,0,0,Q035::14
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,15,rolling in the deep,rolling in the deep,0,0,0,Q035::15
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,16,red red wine,red red wine,0,0,0,Q035::16
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,17,rolling in the deep,rolling in the deep,0,0,0,Q035::17
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,18,rolling in the deep,rolling in the deep,0,0,0,Q035::18
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q035,R,Songs,19,rollercoaster ride (song by Eurovision artist Lordi),rollercoaster ride (song by eurovision artist lordi,0,0,0,Q035::19
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,0,ruler,ruler,1,0,1,Q036::0
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,1,rake,rake,1,0,1,Q036::1
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,2,rusty saw,rusty saw,0,0,0,Q036::2
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,3,rotary hammer,rotary hammer,1,0,1,Q036::3
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,4,rake,rake,1,0,1,Q036::4
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,5,rotary hammer,rotary hammer,1,0,1,Q036::5
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,6,rotary drill,rotary drill,1,0,1,Q036::6
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,7,rivet saw,rivet saw,0,0,0,Q036::7
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,8,rake,rake,1,0,1,Q036::8
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,9,rake,rake,1,0,1,Q036::9
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,10,rotary hammer,rotary hammer,1,0,1,Q036::10
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,11,rusty rake,rusty rake,1,0,1,Q036::11
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,12,riving saw,riving saw,1,0,1,Q036::12
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,13,rake,rake,1,0,1,Q036::13
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,14,ratchet wrench,ratchet wrench,1,0,1,Q036::14
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,15,ratchet wrench,ratchet wrench,1,0,1,Q036::15
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,16,rake,rake,1,0,1,Q036::16
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,17,rake,rake,1,0,1,Q036::17
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,18,rake,rake,1,0,1,Q036::18
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q036,R,Tools,19,rag wrench,rag wrench,0,0,0,Q036::19
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,0,sea otter,sea otter,1,0,1,Q037::0
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,1,starfish,starfish,1,0,1,Q037::1
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,2,shark spider snake salamander sea turtle squirrel star,shark spider snake salamander sea turtle squirrel star,1,0,1,Q037::2
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,3,seagull,seagull,1,0,1,Q037::3
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,4,starfish,starfish,1,0,1,Q037::4
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,5,starfish,starfish,1,0,1,Q037::5
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,6,sea sloth,sea sloth,0,0,0,Q037::6
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,7,starfish,starfish,1,0,1,Q037::7
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,8,sea slug,sea slug,1,0,1,Q037::8
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,9,starfish,starfish,1,0,1,Q037::9
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,10,shark,shark,1,0,1,Q037::10
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,11,snow leopard,snow leopard,1,0,1,Q037::11
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,12,snow leopard,snow leopard,1,0,1,Q037::12
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,13,sea snake,sea snake,1,0,1,Q037::13
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,14,starfish,starfish,1,0,1,Q037::14
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,15,starfish,starfish,1,0,1,Q037::15
Part3/outputs/answers_mistral_7b_T1.5.csv,answers_mistral_7b_T1.5,Q037,S,Animals,16,shark,shark,1,0,1,Q037::16
